dimension_type,dimension_value,dimension_label,doctor_model,n_cases,n_trajectories,primary_score_mean,primary_score_ci95_low,primary_score_ci95_high,primary_score_median,strong_or_above_rate,closed_success_rate,open_at_100_rate,runtime_error_rate,mean_turns,rank_within_dimension
target_problem,anemia_bleeding,target_problem: anemia_bleeding,Doubao-Seed-2.0-lite,2,2,3.0,2.0,4.0,3.0,0.5,0.5,0.5,0.0,76,9.0
target_problem,anemia_bleeding,target_problem: anemia_bleeding,GLM-5,2,2,4.0,3.0,5.0,4.0,0.5,1.0,0.0,0.0,58,4.0
target_problem,anemia_bleeding,target_problem: anemia_bleeding,GPT-5.4,2,2,4.25,4.0,4.5,4.25,1,0.5,0.5,0.0,71,3.0
target_problem,anemia_bleeding,target_problem: anemia_bleeding,GPT-5.6 Sol,2,2,4.5,4.0,5.0,4.5,1,0.5,0.5,0.0,62.5,1.5
target_problem,anemia_bleeding,target_problem: anemia_bleeding,Kimi K2,2,2,3.5,2.5,4.5,3.5,0.5,1.0,0.0,0.0,20,6.0
target_problem,anemia_bleeding,target_problem: anemia_bleeding,MiniMax M3,2,2,2.5,2.5,2.5,2.5,0,0.5,0.0,0.5,29,10.0
target_problem,anemia_bleeding,target_problem: anemia_bleeding,Qwen3-30B-A3B-Instruct-2507,2,2,3.5,2.0,5.0,3.5,0.5,0.5,0.5,0.0,73.5,6.0
target_problem,anemia_bleeding,target_problem: anemia_bleeding,Qwen3.8-Max,2,2,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,47,1.5
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,DeepSeek-V3.2,2,2,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,13,10.0
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,DeepSeek-V4-Pro,2,2,2.5,2.0,3.0,2.5,0,1.0,0.0,0.0,18.5,8.5
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,Doubao-Seed-2.0-lite,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,17,6.0
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,GLM-5,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,17,6.0
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,GPT-5.4,2,2,3.25,3.0,3.5,3.25,0,1.0,0.0,0.0,12.5,4.0
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,GPT-5.6 Sol,2,2,4.75,4.5,5.0,4.75,1,1.0,0.0,0.0,11.5,1.0
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,Kimi K2,2,2,2.5,2.0,3.0,2.5,0,1.0,0.0,0.0,28.5,8.5
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,MiniMax M3,2,2,3.5,3.0,4.0,3.5,0.5,1.0,0.0,0.0,31.5,3.0
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,Qwen3-30B-A3B-Instruct-2507,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,12,6.0
target_problem,antibiotic_allergy_or_adherence,target_problem: antibiotic_allergy_or_adherence,Qwen3.8-Max,2,2,3.75,3.5,4.0,3.75,0.5,1.0,0.0,0.0,11.5,2.0
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,DeepSeek-V3.2,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,21,9.0
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,DeepSeek-V4-Pro,1,1,4.0,4.0,4.0,4.0,1,1.0,0.0,0.0,21,4.0
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,Doubao-Seed-2.0-lite,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,25,3.0
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,GLM-5,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,16,1.5
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,GPT-5.4,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,62,1.5
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,GPT-5.6 Sol,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,12,7.0
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,Kimi K2,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,34,7.0
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,MiniMax M3,1,1,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,3,10.0
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,Qwen3-30B-A3B-Instruct-2507,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,12,5.0
target_problem,anticoagulation_and_hematuria,target_problem: anticoagulation_and_hematuria,Qwen3.8-Max,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,26,7.0
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,DeepSeek-V3.2,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,23,3.5
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,DeepSeek-V4-Pro,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,9,8.0
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,Doubao-Seed-2.0-lite,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,8,8.0
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,GLM-5,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,15,1.5
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,GPT-5.4,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,29,8.0
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,GPT-5.6 Sol,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,9,3.5
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,Kimi K2,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,19,5.5
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,MiniMax M3,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,21,5.5
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,Qwen3-30B-A3B-Instruct-2507,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,16,10.0
target_problem,anxiety_depression_somatic_red_flag_and_followup,target_problem: anxiety_depression_somatic_red_flag_and_followup,Qwen3.8-Max,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,8,1.5
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,DeepSeek-V3.2,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,16,9.0
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,DeepSeek-V4-Pro,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,21,7.0
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,Doubao-Seed-2.0-lite,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,14,4.5
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,GLM-5,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,13,4.5
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,GPT-5.4,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,16,4.5
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,GPT-5.6 Sol,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,10,2.0
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,Kimi K2,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,11,9.0
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,MiniMax M3,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,32,4.5
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,Qwen3-30B-A3B-Instruct-2507,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,14,9.0
target_problem,anxiety_somatic_red_flag,target_problem: anxiety_somatic_red_flag,Qwen3.8-Max,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,26,1.0
target_problem,asthma_child,target_problem: asthma_child,DeepSeek-V3.2,1,1,1.5,1.5,1.5,1.5,0,0.0,1.0,0.0,100,9.0
target_problem,asthma_child,target_problem: asthma_child,DeepSeek-V4-Pro,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,6,3.5
target_problem,asthma_child,target_problem: asthma_child,Doubao-Seed-2.0-lite,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,14,3.5
target_problem,asthma_child,target_problem: asthma_child,GLM-5,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,16,3.5
target_problem,asthma_child,target_problem: asthma_child,GPT-5.4,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,12,7.5
target_problem,asthma_child,target_problem: asthma_child,GPT-5.6 Sol,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,9,1.0
target_problem,asthma_child,target_problem: asthma_child,Kimi K2,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,8,6.0
target_problem,asthma_child,target_problem: asthma_child,MiniMax M3,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,11,7.5
target_problem,asthma_child,target_problem: asthma_child,Qwen3-30B-A3B-Instruct-2507,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,7,10.0
target_problem,asthma_child,target_problem: asthma_child,Qwen3.8-Max,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,5,3.5
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,DeepSeek-V3.2,2,2,3.0,1.5,4.5,3.0,0.5,1.0,0.0,0.0,36.5,4.0
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,DeepSeek-V4-Pro,2,2,3.5,2.0,5.0,3.5,0.5,1.0,0.0,0.0,51.5,2.0
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,Doubao-Seed-2.0-lite,2,2,2.25,1.5,3.0,2.25,0,1.0,0.0,0.0,28,7.5
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,GLM-5,2,2,2.25,1.5,3.0,2.25,0,0.5,0.5,0.0,52.5,7.5
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,GPT-5.4,2,2,3.5,2.0,5.0,3.5,0.5,1.0,0.0,0.0,35,2.0
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,GPT-5.6 Sol,2,2,2.5,2.0,3.0,2.5,0,0.5,0.5,0.0,52.5,5.0
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,Kimi K2,2,2,3.5,2.5,4.5,3.5,0.5,1.0,0.0,0.0,27.5,2.0
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,MiniMax M3,2,2,1.5,1.0,2.0,1.5,0,0.5,0.0,0.5,16.5,10.0
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,Qwen3-30B-A3B-Instruct-2507,2,2,2.25,2.0,2.5,2.25,0,1.0,0.0,0.0,35,7.5
target_problem,asthma_copd_exacerbation,target_problem: asthma_copd_exacerbation,Qwen3.8-Max,2,2,2.25,2.0,2.5,2.25,0,0.5,0.5,0.0,51.5,7.5
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,DeepSeek-V3.2,3,3,2.8333333333333335,2.0,3.5,3.0,0,1.0,0.0,0.0,11,8.0
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,DeepSeek-V4-Pro,3,3,2.1666666666666665,1.5,3.0,2.0,0,1.0,0.0,0.0,4.666666666666667,10.0
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,Doubao-Seed-2.0-lite,3,3,3.0,1.5,4.5,3.0,0.3333333333333333,1.0,0.0,0.0,13.333333333333334,6.0
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,GLM-5,3,3,3.5,3.0,4.0,3.5,0.3333333333333333,1.0,0.0,0.0,18.666666666666668,5.0
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,GPT-5.4,3,3,4.5,3.5,5.0,5.0,0.6666666666666666,1.0,0.0,0.0,27.666666666666668,2.0
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,GPT-5.6 Sol,3,3,4.833333333333333,4.5,5.0,5.0,1,1.0,0.0,0.0,11.666666666666666,1.0
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,Kimi K2,3,3,2.8333333333333335,2.5,3.0,3.0,0,1.0,0.0,0.0,20,8.0
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,MiniMax M3,3,3,3.8333333333333335,3.0,5.0,3.5,0.3333333333333333,1.0,0.0,0.0,18.333333333333332,3.0
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,Qwen3-30B-A3B-Instruct-2507,3,3,2.8333333333333335,1.5,4.5,2.5,0.3333333333333333,1.0,0.0,0.0,18,8.0
target_problem,atrial_fibrillation_anticoagulation,target_problem: atrial_fibrillation_anticoagulation,Qwen3.8-Max,3,3,3.6666666666666665,2.5,4.5,4.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,16.666666666666668,4.0
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,DeepSeek-V3.2,2,2,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,11,4.5
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,DeepSeek-V4-Pro,2,2,3.5,2.0,5.0,3.5,0.5,1.0,0.0,0.0,11.5,4.5
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,Doubao-Seed-2.0-lite,2,2,1.5,1.0,2.0,1.5,0,1.0,0.0,0.0,9.5,10.0
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,GLM-5,2,2,4.25,4.0,4.5,4.25,1,1.0,0.0,0.0,9.5,1.5
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,GPT-5.4,2,2,3.5,2.0,5.0,3.5,0.5,1.0,0.0,0.0,8.5,4.5
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,GPT-5.6 Sol,2,2,4.25,3.5,5.0,4.25,0.5,1.0,0.0,0.0,8,1.5
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,Kimi K2,2,2,3.25,3.0,3.5,3.25,0,1.0,0.0,0.0,23,7.5
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,MiniMax M3,2,2,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,13,4.5
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,Qwen3-30B-A3B-Instruct-2507,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,8,9.0
target_problem,caregiver_medication_error,target_problem: caregiver_medication_error,Qwen3.8-Max,2,2,3.25,3.0,3.5,3.25,0,1.0,0.0,0.0,7.5,7.5
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,DeepSeek-V3.2,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,3,8.5
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,DeepSeek-V4-Pro,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,6,4.0
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,Doubao-Seed-2.0-lite,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,6,6.0
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,GLM-5,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,6,8.5
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,GPT-5.4,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,6,6.0
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,GPT-5.6 Sol,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,7,1.0
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,Kimi K2,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,7,10.0
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,MiniMax M3,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,18,6.0
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,Qwen3-30B-A3B-Instruct-2507,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,6,3.0
target_problem,cataract_postoperative_medication_and_followup,target_problem: cataract_postoperative_medication_and_followup,Qwen3.8-Max,1,1,4.0,4.0,4.0,4.0,1,1.0,0.0,0.0,5,2.0
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,DeepSeek-V3.2,2,2,2.5,1.5,3.5,2.5,0,1.0,0.0,0.0,11,4.0
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,DeepSeek-V4-Pro,2,2,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,4.5,2.5
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,Doubao-Seed-2.0-lite,2,2,2.0,1.0,3.0,2.0,0,1.0,0.0,0.0,6.5,8.0
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,GLM-5,2,2,2.25,1.5,3.0,2.25,0,1.0,0.0,0.0,8,6.0
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,GPT-5.4,2,2,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,7.5,2.5
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,GPT-5.6 Sol,2,2,4.0,3.0,5.0,4.0,0.5,1.0,0.0,0.0,5.5,1.0
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,Kimi K2,2,2,1.25,1.0,1.5,1.25,0,1.0,0.0,0.0,11.5,9.5
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,MiniMax M3,2,2,2.25,1.0,3.5,2.25,0,1.0,0.0,0.0,20.5,6.0
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,Qwen3-30B-A3B-Instruct-2507,2,2,1.25,1.0,1.5,1.25,0,1.0,0.0,0.0,5.5,9.5
target_problem,chemotherapy_complication,target_problem: chemotherapy_complication,Qwen3.8-Max,2,2,2.25,1.5,3.0,2.25,0,1.0,0.0,0.0,4,6.0
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,DeepSeek-V3.2,3,3,2.8333333333333335,2.0,3.5,3.0,0,1.0,0.0,0.0,7.333333333333333,7.5
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,DeepSeek-V4-Pro,3,3,4.5,3.5,5.0,5.0,0.6666666666666666,1.0,0.0,0.0,26.666666666666668,2.5
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,Doubao-Seed-2.0-lite,3,3,3.3333333333333335,2.0,4.5,3.5,0.3333333333333333,1.0,0.0,0.0,10,5.0
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,GLM-5,3,3,2.6666666666666665,1.0,5.0,2.0,0.3333333333333333,1.0,0.0,0.0,19,9.5
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,GPT-5.4,3,3,4.5,4.0,5.0,4.5,1,1.0,0.0,0.0,6,2.5
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,GPT-5.6 Sol,3,3,4.666666666666667,4.0,5.0,5.0,1,1.0,0.0,0.0,6.333333333333333,1.0
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,Kimi K2,3,3,2.8333333333333335,1.5,5.0,2.0,0.3333333333333333,1.0,0.0,0.0,9,7.5
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,MiniMax M3,3,3,3.6666666666666665,3.0,4.5,3.5,0.3333333333333333,1.0,0.0,0.0,12.333333333333334,4.0
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,Qwen3-30B-A3B-Instruct-2507,3,3,3.1666666666666665,2.0,4.5,3.0,0.3333333333333333,1.0,0.0,0.0,15.333333333333334,6.0
target_problem,chest_pain_acs_dissection,target_problem: chest_pain_acs_dissection,Qwen3.8-Max,3,3,2.6666666666666665,1.5,3.5,3.0,0,1.0,0.0,0.0,27.333333333333332,9.5
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,DeepSeek-V3.2,2,2,2.25,1.0,3.5,2.25,0,1.0,0.0,0.0,50.5,6.5
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,DeepSeek-V4-Pro,2,2,2.75,1.5,4.0,2.75,0.5,1.0,0.0,0.0,22,5.0
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,Doubao-Seed-2.0-lite,2,2,2.0,1.0,3.0,2.0,0,1.0,0.0,0.0,28,8.5
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,GLM-5,2,2,4.25,3.5,5.0,4.25,0.5,1.0,0.0,0.0,12.5,2.5
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,GPT-5.4,2,2,4.25,3.5,5.0,4.25,0.5,1.0,0.0,0.0,18.5,2.5
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,GPT-5.6 Sol,2,2,4.75,4.5,5.0,4.75,1,1.0,0.0,0.0,15.5,1.0
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,Kimi K2,2,2,2.0,1.0,3.0,2.0,0,1.0,0.0,0.0,25,8.5
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,MiniMax M3,2,2,2.25,1.5,3.0,2.25,0,1.0,0.0,0.0,22.5,6.5
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,Qwen3-30B-A3B-Instruct-2507,2,2,1.5,1.0,2.0,1.5,0,1.0,0.0,0.0,16,10.0
target_problem,ckd_med_reconciliation,target_problem: ckd_med_reconciliation,Qwen3.8-Max,2,2,3.0,1.5,4.5,3.0,0.5,1.0,0.0,0.0,12.5,4.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,DeepSeek-V3.2,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,7,6.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,DeepSeek-V4-Pro,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,10,4.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,Doubao-Seed-2.0-lite,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,3,9.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,GLM-5,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,8,4.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,GPT-5.4,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,4,2.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,GPT-5.6 Sol,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,6,4.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,Kimi K2,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,5,9.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,MiniMax M3,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,8,1.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,Qwen3-30B-A3B-Instruct-2507,1,1,1.5,1.5,1.5,1.5,0,1.0,0.0,0.0,12,7.0
target_problem,colonoscopy_or_pathology_followup,target_problem: colonoscopy_or_pathology_followup,Qwen3.8-Max,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,11,9.0
target_problem,culture_result_action,target_problem: culture_result_action,DeepSeek-V3.2,2,2,2.5,2.0,3.0,2.5,0,1.0,0.0,0.0,9.5,9.0
target_problem,culture_result_action,target_problem: culture_result_action,DeepSeek-V4-Pro,2,2,3.5,2.0,5.0,3.5,0.5,1.0,0.0,0.0,15.5,4.0
target_problem,culture_result_action,target_problem: culture_result_action,Doubao-Seed-2.0-lite,2,2,2.5,2.0,3.0,2.5,0,1.0,0.0,0.0,7,9.0
target_problem,culture_result_action,target_problem: culture_result_action,GLM-5,2,2,3.0,2.0,4.0,3.0,0.5,1.0,0.0,0.0,4.5,6.5
target_problem,culture_result_action,target_problem: culture_result_action,GPT-5.4,2,2,3.75,3.0,4.5,3.75,0.5,1.0,0.0,0.0,8,3.0
target_problem,culture_result_action,target_problem: culture_result_action,GPT-5.6 Sol,2,2,4.75,4.5,5.0,4.75,1,1.0,0.0,0.0,9,1.0
target_problem,culture_result_action,target_problem: culture_result_action,Kimi K2,2,2,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,12.5,6.5
target_problem,culture_result_action,target_problem: culture_result_action,MiniMax M3,2,2,4.25,3.5,5.0,4.25,0.5,1.0,0.0,0.0,13.5,2.0
target_problem,culture_result_action,target_problem: culture_result_action,Qwen3-30B-A3B-Instruct-2507,2,2,2.5,2.0,3.0,2.5,0,1.0,0.0,0.0,8,9.0
