packet_id,public_model_slug,public_trajectory_id,case_id,doctor_model,terminal_status,turns_completed,runtime_error_present,source_trajectory_sha256,packet_sha256,source_trajectory_file,retained_event_count,doctor_message_count,doctor_turn_count,workspace_turn_count,workspace_entry_count,workspace_result_count,doctor_operation_routing_count,has_workspace,turns_per_workspace_turn,first_workspace_turn,last_workspace_turn,family_message_count,patient_message_count,doctor_system_notification_count,runtime_error_category,runtime_error_type,runtime_error_message_excerpt,closure_status,closure_kind,closed_success_flag,open_at_100_flag,runtime_error_flag,aggregate_score_median,aggregate_score_mean,judge_score_range,judge_score_std,serious_error_any_judge,minor_or_moderate_error_any_judge,important_non_chain_defect_any_judge,judge_reported_grade_mismatch_count,judge_output_quality_error_count,judge_with_any_quality_error_count,contract_complexity_index,contract_complexity_level
case_CL120_EHR_043__anon_d47fbc484c2a4a5a,DeepSeek-V3.2,case_CL120_EHR_043__DeepSeek-V3.2,case_CL120_EHR_043,DeepSeek-V3.2,closed_success,21,False,49a555ebdb8c9a6f90cda232acbfa419c70addd38af951023bf26006bec97be7,6d2860df2597c14b289bdd6597bc1ccd27e89e3f97424f74bfdd2706f6d8ad2d,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_043.json,74,21,21,5,10,9,9,True,4.2,1,16,22,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,True,1,42,4,5,moderate
case_CL120_EHR_044__anon_038fe0f7fa572644,DeepSeek-V3.2,case_CL120_EHR_044__DeepSeek-V3.2,case_CL120_EHR_044,DeepSeek-V3.2,closed_success,75,False,08019ca97c404ff66c1cb38dba940a25a207f20946272550a037c28bd38a2ec4,0aa49a80554c17b3acf8421e17012cd09f5c4ddd0bda6b15b20b42fb47aaf520,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_044.json,275,75,75,20,43,38,39,True,3.75,1,75,0,76,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.25,4,1.7853571071357126,True,True,True,1,47,4,5,moderate
case_CL120_EHR_045__anon_769fbf5023ff33f2,DeepSeek-V3.2,case_CL120_EHR_045__DeepSeek-V3.2,case_CL120_EHR_045,DeepSeek-V3.2,closed_success,9,False,33f0adf2952df875aa6a99c3b2efa9306c6f1b415c57e64750f5deb97aa71147,8aabbd64e345551f6f929ce9c3c21353cd66bd2ba96bcc37f5b0881a90ea1402,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_045.json,62,9,9,4,16,13,13,True,2.25,1,6,0,10,1,,,,closed,terminal_safe_handoff_closed,True,False,False,2.5,2.75,4,1.7853571071357126,True,True,False,0,34,4,6,moderate
case_CL120_EHR_046__anon_3a3f968ec375ac99,DeepSeek-V3.2,case_CL120_EHR_046__DeepSeek-V3.2,case_CL120_EHR_046,DeepSeek-V3.2,open_at_100,100,False,269e73b3c5749ee7c839cd1a54ae328d3cb0407596e6506dac91148ab37b9643,d4986a19219794651382fe5a25c6d4eed824db027ae6f2b06282cf16c5cedc47,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_046.json,275,100,100,18,24,21,23,True,5.555555555555555,1,91,101,0,3,,,,soft_closed,milestone_closed_but_not_terminal,False,True,False,3.5,3.25,2,0.82915619758885,False,True,False,2,65,4,6,moderate
case_CL120_EHR_047__anon_2cc401984b81b919,DeepSeek-V3.2,case_CL120_EHR_047__DeepSeek-V3.2,case_CL120_EHR_047,DeepSeek-V3.2,closed_success,10,False,0512a7156e534b4ac2c30a08e739eb1d8fa7d640e460ac4d49b8d3c5222cd24e,e18668c6330ce4bc509affae09ed99d6be45017519f6771ebeab3d2b8f46863d,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_047.json,40,10,10,1,5,4,4,True,10.0,1,1,11,0,6,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2,0,0.0,False,True,False,0,41,4,7,high
case_CL120_EHR_048__anon_79595fcaef7506a4,DeepSeek-V3.2,case_CL120_EHR_048__DeepSeek-V3.2,case_CL120_EHR_048,DeepSeek-V3.2,closed_success,10,False,2953c78c37251e9f955cc0df03ef033d01c3ee1bfd0341cfb86bf2a6b7b3b9fd,e4454193d6eb02cc601e5edf9c135580268d2af785bf8305b518e61fe2214f3e,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_048.json,49,10,10,3,11,8,9,True,3.3333333333333335,1,6,11,0,0,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.5,3,1.5,True,True,True,1,23,4,7,high
case_CL120_EHR_049__anon_ca79bd5077c7eb52,DeepSeek-V3.2,case_CL120_EHR_049__DeepSeek-V3.2,case_CL120_EHR_049,DeepSeek-V3.2,closed_success,5,False,c497a201a09967896bade557789aa73aaed7e8a533e66027b4d4946357e1a835,bc5c409ef24dfa7f9f0e88a169280c9843d4c0de677519e0b4d26631a9461249,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_049.json,34,5,5,3,8,7,7,True,1.6666666666666667,1,3,0,6,1,,,,closed,terminal_bounded_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,True,0,22,4,5,moderate
case_CL120_EHR_050__anon_797a24c477c78e1c,DeepSeek-V3.2,case_CL120_EHR_050__DeepSeek-V3.2,case_CL120_EHR_050,DeepSeek-V3.2,closed_success,38,False,85684ade75873ddf189bbf871005ebaee555ca4c4f56e9e45938fc2095054be4,e3058bdea6fd8ee502ee7e6ac0e9cfbf3737bd4f04e21f2cd612a5531688bb04,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_050.json,233,38,38,21,52,47,47,True,1.8095238095238095,1,36,39,0,10,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,False,1,41,4,9,high
case_CL120_EHR_051__anon_2dcf97be55cbc743,DeepSeek-V3.2,case_CL120_EHR_051__DeepSeek-V3.2,case_CL120_EHR_051,DeepSeek-V3.2,closed_success,38,False,5806fa9b6f5f871ecd7d29187cbd5ab201eeeaa664cecfe0ce533f7cf4792f19,937a2c370abd743f1e52dcdc6dc0f25ffee9796a457a1efb45102992f6fe68e9,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_051.json,175,38,38,16,33,31,31,True,2.375,1,38,39,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,False,False,0,33,4,7,high
case_CL120_EHR_052__anon_b87874fc33f36149,DeepSeek-V3.2,case_CL120_EHR_052__DeepSeek-V3.2,case_CL120_EHR_052,DeepSeek-V3.2,open_at_100,100,False,c171b482828392845328d26a99a883bb33892963f08c4d16e01e6fa23c3261ea,480c87bb2e44544027baed3bf7d90e81c8ea415b721d5abcc2693f99e98a4742,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_052.json,463,100,100,41,89,81,83,True,2.4390243902439024,1,100,101,0,7,,,,open,open_progressing,False,True,False,1.5,2,3,1.224744871391589,True,True,True,1,50,4,7,high
case_CL120_EHR_053__anon_7a0e273e4adcd125,DeepSeek-V3.2,case_CL120_EHR_053__DeepSeek-V3.2,case_CL120_EHR_053,DeepSeek-V3.2,closed_success,4,False,794d48d68f39075167e00fb7acb0a898c6dd7d46750aba991dff6d3ea329fc1f,4fef7358702ffacf6d426c195bab8e13000f6904e26f8465234faee0b5a7d983,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_053.json,38,4,4,2,10,8,8,True,2.0,1,2,5,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,True,0,33,4,5,moderate
case_CL120_EHR_054__anon_ee97492d3659a880,DeepSeek-V3.2,case_CL120_EHR_054__DeepSeek-V3.2,case_CL120_EHR_054,DeepSeek-V3.2,closed_success,8,False,fc03a7e7cf08939dddad54594fbcf38fbd5371746113992a84a7cb04c9f51b4f,311c385d64a2873375ac1b0eede218651cd69c555118c35e809d96a9fca4da73,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_054.json,58,8,8,5,13,12,12,True,1.6,1,7,9,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.7853571071357126,True,True,True,0,30,4,4,moderate
case_CL120_EHR_055__anon_6d808dd79d88e652,DeepSeek-V3.2,case_CL120_EHR_055__DeepSeek-V3.2,case_CL120_EHR_055,DeepSeek-V3.2,closed_success,43,False,2f3e990f6da7011e2ac8420745c17d846abb9de455bb89ff922798dc0455c859,444636703dfc829788fab7dfb690a3ba8426206803bc19032c901dabc430e542,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_055.json,214,43,43,18,44,38,39,True,2.388888888888889,1,42,44,0,6,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.25,4,1.479019945774904,True,True,False,1,38,4,5,moderate
case_CL120_EHR_056__anon_45b866f341c1fb75,DeepSeek-V3.2,case_CL120_EHR_056__DeepSeek-V3.2,case_CL120_EHR_056,DeepSeek-V3.2,closed_success,17,False,22c712f1625212d0238f4b76f6891a538e2bd99a570c35a0b90a7c790850a2ea,8e01b36a5353a49c5b85047ede3d26065f810f44271051e52addd12bca986f34,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_056.json,105,17,17,9,23,20,21,True,1.8888888888888888,1,14,18,0,6,,,,closed,terminal_safe_episode_closed,True,False,False,4.0,3.75,3,1.0897247358851685,False,True,False,2,38,4,6,moderate
case_CL120_EHR_057__anon_6b8fb2cf81fb25fa,DeepSeek-V3.2,case_CL120_EHR_057__DeepSeek-V3.2,case_CL120_EHR_057,DeepSeek-V3.2,closed_success,14,False,e77c48cde9a90d5061d9b2678dcbacd9f1615c33c22fda089107d3b210cbd531,bed073122c71f4ff087034686a272d39a4e18fcd1904cb41850b92896759b815,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_057.json,68,14,14,6,13,12,12,True,2.3333333333333335,1,13,0,15,2,,,,closed,terminal_safe_episode_closed,True,False,False,4.0,3.75,3,1.0897247358851685,False,True,False,2,29,4,3,low
case_CL120_EHR_058__anon_9bb5dc8d1e3ae6f8,DeepSeek-V3.2,case_CL120_EHR_058__DeepSeek-V3.2,case_CL120_EHR_058,DeepSeek-V3.2,closed_success,7,False,f532585cff5d7b0385c6f01fb45e34c37e4cd9a4a6d818bc7c3c8107f9044cf0,8ffb648943995d33e084f8c3a833068bc48bfc7d311e1bb1855dbf38cb1e86fe,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_058.json,48,7,7,3,11,9,9,True,2.3333333333333335,1,3,8,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,False,0,45,4,6,moderate
case_CL120_EHR_059__anon_4e948cee55026555,DeepSeek-V3.2,case_CL120_EHR_059__DeepSeek-V3.2,case_CL120_EHR_059,DeepSeek-V3.2,closed_success,45,False,fbadd7c15e5ae1d1a4314b2705f32ac326147d71d5c215d48de05026fbea0cf8,d71da902acf81241c353148d45345b36c4323c1f64c72e1783b131dba799900a,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_059.json,141,45,45,12,16,15,15,True,3.75,1,43,21,25,4,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,True,True,0,30,4,7,high
case_CL120_EHR_060__anon_dd3b549cc044b183,DeepSeek-V3.2,case_CL120_EHR_060__DeepSeek-V3.2,case_CL120_EHR_060,DeepSeek-V3.2,runtime_error,1,True,5d6b0f7439d322cc087b8f966e9c049b1d26ec4d0667594e49674f029115715a,10ef29c9be7e609f114bfbe2b9b9d6fcd36035cbc8036be5b4ff9a40d98c1758,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_060.json,5,1,1,1,1,1,1,True,1.0,1,1,1,0,0,content_filter_400,RuntimeError,Provider/runtime error detail removed from public release; public category fields retain the operational failure type.,open,,False,False,True,1.0,1,0,0.0,True,True,False,0,21,3,7,high
case_CL120_EHR_061__anon_83720da7692c6c85,DeepSeek-V3.2,case_CL120_EHR_061__DeepSeek-V3.2,case_CL120_EHR_061,DeepSeek-V3.2,closed_success,22,False,6dc8a4b5ebac157e1c2c04e34452852ffd40b98d2cdcc9756a4689545fd2a5e0,c3ff0dc29e31d3d41a590563dd7a7b8078c9aaee0d046821166cf181363700af,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_061.json,92,22,22,7,16,14,14,True,3.142857142857143,1,22,23,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,False,0,41,4,6,moderate
case_CL120_EHR_062__anon_74417d7de2c5e7a2,DeepSeek-V3.2,case_CL120_EHR_062__DeepSeek-V3.2,case_CL120_EHR_062,DeepSeek-V3.2,closed_success,10,False,dd0daac17303b4c01652c237dd9a47db8aadbfdb46b85e27d0889957f623f7e7,d9db57e63a8d73a0849112308146c780917afe57c93b0280d1fc18d079a0d933,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_062.json,52,10,10,4,10,9,9,True,2.5,1,9,10,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,False,0,43,4,4,moderate
case_CL120_EHR_063__anon_cf289423c4b573ac,DeepSeek-V3.2,case_CL120_EHR_063__DeepSeek-V3.2,case_CL120_EHR_063,DeepSeek-V3.2,closed_success,8,False,7efa49765f9290a225e4ccf608dbc90978d592145ab14e758f946bf8b05911b7,2640f18124819e66e247acddd43b1f238f4176666f509610d2c3ed18c08ba2b1,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_063.json,42,8,8,4,8,7,7,True,2.0,1,7,9,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,4.0,3.5,4,1.6583123951777,True,True,True,1,33,4,5,moderate
case_CL120_EHR_064__anon_70d1eea6715dfb7b,DeepSeek-V3.2,case_CL120_EHR_064__DeepSeek-V3.2,case_CL120_EHR_064,DeepSeek-V3.2,closed_success,19,False,d0ec3248f9fe633a554a51a8956114a506002ffeb97d4a714fd4d1546dad23a1,30d7ce89b604cbeb8e0d781b73c7804b3ea64b8d2d1aa4aff0ef21f4181c20da,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_064.json,118,19,19,9,26,23,23,True,2.111111111111111,1,18,20,0,7,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,3.75,4,1.6393596310755,True,True,False,1,49,4,3,low
case_CL120_EHR_065__anon_fa4fdff34096309d,DeepSeek-V3.2,case_CL120_EHR_065__DeepSeek-V3.2,case_CL120_EHR_065,DeepSeek-V3.2,closed_success,5,False,9f87a6f21f13473f7437cdf59977c6a2f139e42ea903cddfec9d2d23f2a5bbdc,cbfdbe1fd101361968673dcf5765574836e5e944f552bd7930ae03b8e6992e41,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_065.json,40,5,5,2,10,8,8,True,2.5,1,2,6,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.6583123951777,True,True,False,0,25,3,5,moderate
case_CL120_EHR_066__anon_cfe7a316552189b9,DeepSeek-V3.2,case_CL120_EHR_066__DeepSeek-V3.2,case_CL120_EHR_066,DeepSeek-V3.2,closed_success,12,False,88517cefd9e9b28875d0fef4787d624fb48d641ba76f0c8cdba1a24e3b0e4546,7204617b33236fe7941987759b47c35a2b98c6eedc1a43cce3b000be99a3364e,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_066.json,55,12,12,5,10,9,9,True,2.4,1,10,13,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.25,4,1.7853571071357126,True,True,True,0,18,4,4,moderate
case_CL120_EHR_067__anon_ee6bc02e9182abce,DeepSeek-V3.2,case_CL120_EHR_067__DeepSeek-V3.2,case_CL120_EHR_067,DeepSeek-V3.2,closed_success,24,False,4958c31ce2af4a5e700c0cab22213461b5755eb47640b2358f45f66bafdd6c85,e0419da30e1756b5d9f858883b6722781b91e8d5dd084f975d9109b8e8e838be,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_067.json,71,24,24,3,7,6,6,True,8.0,1,9,25,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,1.5811388300841898,True,True,True,2,47,4,9,high
case_CL120_EHR_068__anon_a06ac46da70a8d11,DeepSeek-V3.2,case_CL120_EHR_068__DeepSeek-V3.2,case_CL120_EHR_068,DeepSeek-V3.2,closed_success,28,False,1c6516a7f77a7a312ae2638fdddfadcab2209a4ff2ee389f26bd6ba3713695eb,dc2dba6333b8b37b5abe2c29f5964b654b3348df93aed184a7715f4a51aa1ccd,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_068.json,89,28,28,3,11,9,9,True,9.333333333333334,1,3,29,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,1.5811388300841898,True,True,False,1,35,4,6,moderate
case_CL120_EHR_069__anon_2ef5460eb21c819f,DeepSeek-V3.2,case_CL120_EHR_069__DeepSeek-V3.2,case_CL120_EHR_069,DeepSeek-V3.2,closed_success,23,False,079560b7ff15791a8ed8d1483c5ee65be1046a75e1a7f614f5b53351131243ae,b90e09a697a4658af16a90afda5fc4f19394ba5753a60534f7363a37c9b35bff,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_069.json,80,23,23,6,10,9,9,True,3.8333333333333335,1,21,24,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,True,0,37,4,6,moderate
case_CL120_EHR_070__anon_36471f282f27b194,DeepSeek-V3.2,case_CL120_EHR_070__DeepSeek-V3.2,case_CL120_EHR_070,DeepSeek-V3.2,closed_success,4,False,7cd0ba4c26a5e9e437de64320b404276b80b3d7811181b632050bb24d5b54a9d,6152115b9010ccb7a09f933d6a4fffeedd5b11e6da2714be3e6aca93f93d7045,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_070.json,38,4,4,3,9,8,8,True,1.3333333333333333,1,3,5,0,4,,,,closed,terminal_safe_handoff_closed,True,False,False,3.5,3.5,3,1.5,False,True,False,0,24,3,1,low
case_CL120_EHR_071__anon_2deb776908b37024,DeepSeek-V3.2,case_CL120_EHR_071__DeepSeek-V3.2,case_CL120_EHR_071,DeepSeek-V3.2,closed_success,4,False,3c0a74aaf3c31f424cc8cc22c86115fb1928dcade60c6af143cc0f9f245a4951,c5f1572a00355d70694bf0d5b2dc65a15dc54d684ae86f8929814c670744ace1,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_071.json,27,4,4,3,5,5,5,True,1.3333333333333333,1,3,0,5,3,,,,closed,terminal_safe_handoff_closed,True,False,False,2.0,2.75,3,1.299038105676658,False,True,False,1,30,4,2,low
case_CL120_EHR_072__anon_8677f0ad1af14d53,DeepSeek-V3.2,case_CL120_EHR_072__DeepSeek-V3.2,case_CL120_EHR_072,DeepSeek-V3.2,closed_success,12,False,ae4bceb5d11125e9b453e3dae6c56b0b6e988db039c1d3505f2f3cc67ba41a19,1680a416e255a763778d241c4157617a0ec35fbb3ec963ee509bd2d3642a41f4,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_072.json,62,12,12,5,13,11,11,True,2.4,1,10,13,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,3.75,4,1.6393596310755,True,True,False,2,29,3,2,low
case_CL120_EHR_073__anon_3869cff2c35404e0,DeepSeek-V3.2,case_CL120_EHR_073__DeepSeek-V3.2,case_CL120_EHR_073,DeepSeek-V3.2,closed_success,51,False,2e75ea464bd319ea07d52745145b8103df2ed761f5a31d5bf730991c8a9f62e3,c09e1fcd932c2b505aff9e2309dff18080ccf36c754d9b0f87f6f9adbd85cce3,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_073.json,168,51,51,15,22,20,21,True,3.4,1,51,52,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4.25,3,1.299038105676658,False,True,True,2,77,4,4,moderate
case_CL120_EHR_074__anon_f1026e0d227baceb,DeepSeek-V3.2,case_CL120_EHR_074__DeepSeek-V3.2,case_CL120_EHR_074,DeepSeek-V3.2,closed_success,7,False,5015318f0dd7980d9267c7e1ff05396d3fc3d0226ceee332aab4c8a94b9911e8,f0c5550082989e0e5b5c850227f89f892f45706d42361b63fe8af51413b99922,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_074.json,45,7,7,3,11,8,9,True,2.3333333333333335,1,7,0,8,2,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4.25,3,1.299038105676658,False,True,True,1,31,4,2,low
case_CL120_EHR_075__anon_b770b62bc0d123a7,DeepSeek-V3.2,case_CL120_EHR_075__DeepSeek-V3.2,case_CL120_EHR_075,DeepSeek-V3.2,closed_success,4,False,b6f051667d88750c5c60c8ce7169ea458885004a14829fefa72ae3e2b92bd631,ef6dffb7eb5ddb4031c9b72ed812d4e900df35976d44e8c98e131e46fa563728,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_075.json,39,4,4,2,10,8,8,True,2.0,1,2,0,5,4,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,True,False,0,36,4,4,moderate
case_CL120_EHR_076__anon_72cb56a15af4d159,DeepSeek-V3.2,case_CL120_EHR_076__DeepSeek-V3.2,case_CL120_EHR_076,DeepSeek-V3.2,closed_success,27,False,b229afd7bf995f30741e13d978431ac4df7575d15b8b07d429f287b69e0115cc,23b12937b036801bf4c737727fbd5cbf5e5c8001b5727957080b521cfe3bcbbe,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_076.json,93,27,27,7,12,11,11,True,3.857142857142857,1,26,0,28,4,,,,closed,terminal_safe_handoff_closed,True,False,False,3.5,3.5,3,1.5,False,True,True,0,37,4,2,low
case_CL120_EHR_077__anon_6b3f4e2a097e5b06,DeepSeek-V3.2,case_CL120_EHR_077__DeepSeek-V3.2,case_CL120_EHR_077,DeepSeek-V3.2,closed_success,6,False,640d24461b6d8a64c8d0f642d91c08216bdc0ced6df6af82e61d65bfa1468079,c451e07ca1145e94afd520f6dd0a3c49777cb38166f807384307a08ce27fcb95,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_077.json,62,6,6,5,18,15,15,True,1.2,1,5,0,7,1,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.25,1,0.4330127018922193,False,True,True,0,38,4,3,low
case_CL120_EHR_078__anon_2f3638e6910a15a4,DeepSeek-V3.2,case_CL120_EHR_078__DeepSeek-V3.2,case_CL120_EHR_078,DeepSeek-V3.2,closed_success,37,False,b9e7ce417e0451fcba5c6cc85317f25f187e1191e9a602629158673933f5e912,05b6771aa96ba13766e15eadc63c80752d25cc658c7c85bac8aef281c4577b8a,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_078.json,146,37,37,8,24,20,20,True,4.625,1,31,38,0,7,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,True,0,42,4,4,moderate
case_CL120_EHR_079__anon_cea546e12d784e81,DeepSeek-V3.2,case_CL120_EHR_079__DeepSeek-V3.2,case_CL120_EHR_079,DeepSeek-V3.2,closed_success,17,False,fa6111c01437903bdae0a1ffccc973c9ec4dc87c9a64ada20b4698ff439d5b6f,284c4f94c501aa2f8428b4549bb3a3800b5b070aa368c40030a1373d45726d71,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_079.json,66,17,17,5,10,9,9,True,3.4,1,16,18,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,1.75,1,0.4330127018922193,True,True,False,0,23,4,4,moderate
case_CL120_EHR_080__anon_6efab1427c95efc3,DeepSeek-V3.2,case_CL120_EHR_080__DeepSeek-V3.2,case_CL120_EHR_080,DeepSeek-V3.2,closed_success,10,False,97878e3a461918c587b4b2e467d8d046eefd46f241b6be8c39d8259885484403,0a67b497e6f2711738f460f30ac546f727040bf93b88eea1d649a66c59cbf510,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_080.json,60,10,10,4,13,11,11,True,2.5,1,7,11,0,4,,,,closed,terminal_safe_handoff_closed,True,False,False,2.0,1.75,1,0.4330127018922193,True,True,False,0,33,3,5,moderate
case_CL120_EHR_081__anon_67381706d1a95b76,DeepSeek-V3.2,case_CL120_EHR_081__DeepSeek-V3.2,case_CL120_EHR_081,DeepSeek-V3.2,closed_success,6,False,8bf44ff5df5ed7834618fb342f7430c0f0b91c98feb10b569e89112b957099dc,a21e7cd779199c625e9c91688ac8c3dc2dfb099d7d35d4064ff81da91e61221d,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_081.json,45,6,6,5,11,10,10,True,1.2,1,5,7,0,1,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,4,3,1.224744871391589,False,True,False,1,27,4,4,moderate
case_CL120_EHR_082__anon_f6fda983dff417b6,DeepSeek-V3.2,case_CL120_EHR_082__DeepSeek-V3.2,case_CL120_EHR_082,DeepSeek-V3.2,closed_success,10,False,83db8ef421fd794c0ac5979e2755405b8712db6ead0375d75c8b6dd7b94bf1d0,05f6efb93b154c0af7156fc1725b800ab174e2ee428d86c2920b7baeb6e2906a,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_082.json,60,10,10,5,12,11,11,True,2.0,1,7,11,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.25,4,1.7853571071357126,True,True,False,0,36,4,4,moderate
case_CL120_EHR_083__anon_03c4a283a638af28,DeepSeek-V3.2,case_CL120_EHR_083__DeepSeek-V3.2,case_CL120_EHR_083,DeepSeek-V3.2,closed_success,9,False,06724a01dbc5d9fa1fe3f08b53586575989a14a5b95ca4a336fdff7fbc0d18e9,82422806aa2c7d4a9bd1147925253434bd57a49d95f37221cd066437a7afd045,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_083.json,73,9,9,6,19,16,17,True,1.5,1,9,10,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,3.75,4,1.6393596310755,True,True,False,1,32,4,5,moderate
case_CL120_EHR_084__anon_37c22dc498b76544,DeepSeek-V3.2,case_CL120_EHR_084__DeepSeek-V3.2,case_CL120_EHR_084,DeepSeek-V3.2,closed_success,30,False,6ed150579b298a773c9e8d0fd521b6afab8b7d0cfd99209076aae3afee396eed,948fbfc89dc82addf0c1f642fa7e303a98880773672d980a6370d7e77874c5a6,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_084.json,95,30,30,6,10,9,9,True,5.0,1,26,31,0,6,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,3,3,1.224744871391589,False,True,True,0,34,4,6,moderate
case_CL120_EHR_085__anon_18577c10ab84e6d7,DeepSeek-V3.2,case_CL120_EHR_085__DeepSeek-V3.2,case_CL120_EHR_085,DeepSeek-V3.2,open_at_100,100,False,a140d1ca916d54dba1785d7d50b8f70823dba1cbb1fcd3810bd3f4953f99abe4,e819fed5e4b1098146ac7a6fb489ef9a2fbc925724cb867b069e0ca68d60f642,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_085.json,436,100,100,39,83,74,75,True,2.5641025641025643,1,100,101,0,3,,,,open,open_progressing,False,True,False,1.5,1.5,1,0.5,True,True,True,0,44,4,5,moderate
case_CL120_EHR_086__anon_c151494f00f16deb,DeepSeek-V3.2,case_CL120_EHR_086__DeepSeek-V3.2,case_CL120_EHR_086,DeepSeek-V3.2,closed_success,12,False,4fa71a535ab1bcedc865d4a4646c9e5d085c73e4f6fdee6d0fa221e232827aff,d6e767d7c4aced1f64b297953eb378a0ca106cc0e7cef2866aa43822f5fef35d,trajectories/by_model/DeepSeek-V3.2/case_CL120_EHR_086.json,60,12,12,5,11,10,10,True,2.4,1,6,13,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,True,1,60,4,6,moderate
